Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,facs_sorting,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,passage,Platform,ReleaseDate,sample_acc,Sample Name,source_name,SRA Study
SRR2978772,RNA-Seq,51,PRJNA305280,SAMN04322860,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468360,not sorted,GSM1966083,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,134,83,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193423,GSM1966083,H9 cells differentiated for 36 hours,SRP067036
SRR2978773,RNA-Seq,51,PRJNA305280,SAMN04322861,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468361,not sorted,GSM1966084,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,91,58,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193422,GSM1966084,H9 cells differentiated for 36 hours,SRP067036
SRR2978774,RNA-Seq,51,PRJNA305280,SAMN04322862,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468362,not sorted,GSM1966085,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,112,70,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193421,GSM1966085,H9 cells differentiated for 36 hours,SRP067036
SRR2978775,RNA-Seq,51,PRJNA305280,SAMN04322863,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468363,not sorted,GSM1966086,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,75,49,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193420,GSM1966086,H9 cells differentiated for 36 hours,SRP067036
SRR2978776,RNA-Seq,51,PRJNA305280,SAMN04322864,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468364,not sorted,GSM1966087,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,82,52,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193419,GSM1966087,H9 cells differentiated for 36 hours,SRP067036
SRR2978777,RNA-Seq,51,PRJNA305280,SAMN04322865,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468365,not sorted,GSM1966088,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,87,55,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193418,GSM1966088,H9 cells differentiated for 36 hours,SRP067036
SRR2978778,RNA-Seq,51,PRJNA305280,SAMN04322866,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468366,not sorted,GSM1966089,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,111,70,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193417,GSM1966089,H9 cells differentiated for 36 hours,SRP067036
SRR2978779,RNA-Seq,51,PRJNA305280,SAMN04322867,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468367,not sorted,GSM1966090,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,77,49,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193416,GSM1966090,H9 cells differentiated for 36 hours,SRP067036
SRR2978780,RNA-Seq,51,PRJNA305280,SAMN04322868,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468368,not sorted,GSM1966091,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,77,49,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193415,GSM1966091,H9 cells differentiated for 36 hours,SRP067036
SRR2978781,RNA-Seq,51,PRJNA305280,SAMN04322869,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468369,not sorted,GSM1966092,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,75,48,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193414,GSM1966092,H9 cells differentiated for 36 hours,SRP067036
SRR2978782,RNA-Seq,51,PRJNA305280,SAMN04322870,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468370,not sorted,GSM1966093,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,96,61,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193413,GSM1966093,H9 cells differentiated for 36 hours,SRP067036
SRR2978783,RNA-Seq,51,PRJNA305280,SAMN04322871,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468371,not sorted,GSM1966094,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,105,66,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193412,GSM1966094,H9 cells differentiated for 36 hours,SRP067036
SRR2978784,RNA-Seq,51,PRJNA305280,SAMN04322872,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468372,not sorted,GSM1966095,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,188,117,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193410,GSM1966095,H9 cells differentiated for 36 hours,SRP067036
SRR2978785,RNA-Seq,51,PRJNA305280,SAMN04322873,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468373,not sorted,GSM1966096,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,117,75,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193411,GSM1966096,H9 cells differentiated for 36 hours,SRP067036
SRR2978786,RNA-Seq,51,PRJNA305280,SAMN04322874,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468375,not sorted,GSM1966097,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,97,61,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193408,GSM1966097,H9 cells differentiated for 36 hours,SRP067036
SRR2978787,RNA-Seq,51,PRJNA305280,SAMN04322875,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468376,not sorted,GSM1966098,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,110,69,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193407,GSM1966098,H9 cells differentiated for 36 hours,SRP067036
SRR2978788,RNA-Seq,51,PRJNA305280,SAMN04322876,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468377,not sorted,GSM1966099,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,120,75,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193406,GSM1966099,H9 cells differentiated for 36 hours,SRP067036
SRR2978789,RNA-Seq,51,PRJNA305280,SAMN04322877,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468378,not sorted,GSM1966100,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,115,72,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193405,GSM1966100,H9 cells differentiated for 36 hours,SRP067036
SRR2978790,RNA-Seq,51,PRJNA305280,SAMN04322878,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468379,not sorted,GSM1966101,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,153,95,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193404,GSM1966101,H9 cells differentiated for 36 hours,SRP067036
SRR2978791,RNA-Seq,51,PRJNA305280,SAMN04322879,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468380,not sorted,GSM1966102,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,92,58,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193402,GSM1966102,H9 cells differentiated for 36 hours,SRP067036
SRR2978792,RNA-Seq,51,PRJNA305280,SAMN04322880,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468381,not sorted,GSM1966103,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,86,54,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193403,GSM1966103,H9 cells differentiated for 36 hours,SRP067036
SRR2978793,RNA-Seq,51,PRJNA305280,SAMN04322881,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468382,not sorted,GSM1966104,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,135,84,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193401,GSM1966104,H9 cells differentiated for 36 hours,SRP067036
SRR2978794,RNA-Seq,51,PRJNA305280,SAMN04322882,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468383,not sorted,GSM1966105,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,166,103,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193399,GSM1966105,H9 cells differentiated for 36 hours,SRP067036
SRR2978795,RNA-Seq,51,PRJNA305280,SAMN04322799,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468384,not sorted,GSM1966106,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,234,144,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193400,GSM1966106,H9 cells differentiated for 36 hours,SRP067036
SRR2978796,RNA-Seq,51,PRJNA305280,SAMN04322800,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468385,not sorted,GSM1966107,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,168,107,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193398,GSM1966107,H9 cells differentiated for 36 hours,SRP067036
SRR2978797,RNA-Seq,51,PRJNA305280,SAMN04322883,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468386,not sorted,GSM1966108,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,163,101,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193397,GSM1966108,H9 cells differentiated for 36 hours,SRP067036
SRR2978798,RNA-Seq,51,PRJNA305280,SAMN04322794,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468387,not sorted,GSM1966109,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,15,11,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193396,GSM1966109,H9 cells differentiated for 36 hours,SRP067036
SRR2978799,RNA-Seq,51,PRJNA305280,SAMN04322795,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468388,not sorted,GSM1966110,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,147,91,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193395,GSM1966110,H9 cells differentiated for 36 hours,SRP067036
SRR2978800,RNA-Seq,51,PRJNA305280,SAMN04322796,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468389,not sorted,GSM1966111,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,170,106,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193394,GSM1966111,H9 cells differentiated for 36 hours,SRP067036
SRR2978801,RNA-Seq,51,PRJNA305280,SAMN04322797,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468390,not sorted,GSM1966112,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,163,102,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193393,GSM1966112,H9 cells differentiated for 36 hours,SRP067036
SRR2978802,RNA-Seq,51,PRJNA305280,SAMN04322798,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468391,not sorted,GSM1966113,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,105,66,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193392,GSM1966113,H9 cells differentiated for 36 hours,SRP067036
SRR2978803,RNA-Seq,51,PRJNA305280,SAMN04322801,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468392,not sorted,GSM1966114,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,93,57,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193391,GSM1966114,H9 cells differentiated for 36 hours,SRP067036
SRR2978804,RNA-Seq,51,PRJNA305280,SAMN04322802,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468393,not sorted,GSM1966115,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,103,65,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193390,GSM1966115,H9 cells differentiated for 36 hours,SRP067036
SRR2978805,RNA-Seq,51,PRJNA305280,SAMN04322803,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468394,not sorted,GSM1966116,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,153,95,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193389,GSM1966116,H9 cells differentiated for 36 hours,SRP067036
SRR2978806,RNA-Seq,51,PRJNA305280,SAMN04322804,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468395,not sorted,GSM1966117,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,197,122,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193388,GSM1966117,H9 cells differentiated for 36 hours,SRP067036
SRR2978807,RNA-Seq,51,PRJNA305280,SAMN04322805,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468396,not sorted,GSM1966118,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,22,16,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193387,GSM1966118,H9 cells differentiated for 36 hours,SRP067036
SRR2978808,RNA-Seq,51,PRJNA305280,SAMN04322806,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468397,not sorted,GSM1966119,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,107,72,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193386,GSM1966119,H9 cells differentiated for 36 hours,SRP067036
SRR2978809,RNA-Seq,51,PRJNA305280,SAMN04322807,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468398,not sorted,GSM1966120,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,186,116,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193385,GSM1966120,H9 cells differentiated for 36 hours,SRP067036
SRR2978810,RNA-Seq,51,PRJNA305280,SAMN04322808,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468399,not sorted,GSM1966121,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,188,117,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193384,GSM1966121,H9 cells differentiated for 36 hours,SRP067036
SRR2978811,RNA-Seq,51,PRJNA305280,SAMN04322809,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468400,not sorted,GSM1966122,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,177,110,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193383,GSM1966122,H9 cells differentiated for 36 hours,SRP067036
SRR2978812,RNA-Seq,51,PRJNA305280,SAMN04322810,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468401,not sorted,GSM1966123,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,35,25,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193382,GSM1966123,H9 cells differentiated for 36 hours,SRP067036
SRR2978813,RNA-Seq,51,PRJNA305280,SAMN04322811,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468402,not sorted,GSM1966124,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,164,103,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193381,GSM1966124,H9 cells differentiated for 36 hours,SRP067036
SRR2978814,RNA-Seq,51,PRJNA305280,SAMN04322812,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468403,not sorted,GSM1966125,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,127,80,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193329,GSM1966125,H9 cells differentiated for 36 hours,SRP067036
SRR2978815,RNA-Seq,51,PRJNA305280,SAMN04322813,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468404,not sorted,GSM1966126,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,137,85,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193380,GSM1966126,H9 cells differentiated for 36 hours,SRP067036
SRR2978816,RNA-Seq,51,PRJNA305280,SAMN04322814,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468405,not sorted,GSM1966127,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,79,54,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193379,GSM1966127,H9 cells differentiated for 36 hours,SRP067036
SRR2978817,RNA-Seq,51,PRJNA305280,SAMN04322815,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468406,not sorted,GSM1966128,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,162,101,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193378,GSM1966128,H9 cells differentiated for 36 hours,SRP067036
SRR2978818,RNA-Seq,51,PRJNA305280,SAMN04322816,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468407,not sorted,GSM1966129,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,185,115,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193377,GSM1966129,H9 cells differentiated for 36 hours,SRP067036
SRR2978819,RNA-Seq,51,PRJNA305280,SAMN04322817,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468408,not sorted,GSM1966130,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,109,68,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193375,GSM1966130,H9 cells differentiated for 36 hours,SRP067036
SRR2978820,RNA-Seq,51,PRJNA305280,SAMN04322818,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468409,not sorted,GSM1966131,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,96,61,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193376,GSM1966131,H9 cells differentiated for 36 hours,SRP067036
SRR2978821,RNA-Seq,51,PRJNA305280,SAMN04322819,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468410,not sorted,GSM1966132,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,146,90,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193373,GSM1966132,H9 cells differentiated for 36 hours,SRP067036
SRR2978822,RNA-Seq,51,PRJNA305280,SAMN04322820,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468411,not sorted,GSM1966133,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,133,82,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193374,GSM1966133,H9 cells differentiated for 36 hours,SRP067036
SRR2978823,RNA-Seq,51,PRJNA305280,SAMN04322821,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468412,not sorted,GSM1966134,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,126,78,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193372,GSM1966134,H9 cells differentiated for 36 hours,SRP067036
SRR2978824,RNA-Seq,51,PRJNA305280,SAMN04322822,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468413,not sorted,GSM1966135,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,137,85,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193371,GSM1966135,H9 cells differentiated for 36 hours,SRP067036
SRR2978825,RNA-Seq,51,PRJNA305280,SAMN04322829,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468414,not sorted,GSM1966136,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,139,86,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193370,GSM1966136,H9 cells differentiated for 36 hours,SRP067036
SRR2978826,RNA-Seq,51,PRJNA305280,SAMN04322830,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468415,not sorted,GSM1966137,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,137,85,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193330,GSM1966137,H9 cells differentiated for 36 hours,SRP067036
SRR2978827,RNA-Seq,51,PRJNA305280,SAMN04322823,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468416,not sorted,GSM1966138,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,103,63,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193369,GSM1966138,H9 cells differentiated for 36 hours,SRP067036
SRR2978828,RNA-Seq,51,PRJNA305280,SAMN04322824,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468417,not sorted,GSM1966139,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,123,76,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193368,GSM1966139,H9 cells differentiated for 36 hours,SRP067036
SRR2978829,RNA-Seq,51,PRJNA305280,SAMN04322825,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468418,not sorted,GSM1966140,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,134,83,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193367,GSM1966140,H9 cells differentiated for 36 hours,SRP067036
SRR2978830,RNA-Seq,51,PRJNA305280,SAMN04322826,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468419,not sorted,GSM1966141,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,165,102,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193366,GSM1966141,H9 cells differentiated for 36 hours,SRP067036
SRR2978831,RNA-Seq,51,PRJNA305280,SAMN04322827,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468420,not sorted,GSM1966142,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,168,104,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193365,GSM1966142,H9 cells differentiated for 36 hours,SRP067036
SRR2978832,RNA-Seq,51,PRJNA305280,SAMN04322828,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468421,not sorted,GSM1966143,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,151,94,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193331,GSM1966143,H9 cells differentiated for 36 hours,SRP067036
SRR2978833,RNA-Seq,51,PRJNA305280,SAMN04322831,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468422,not sorted,GSM1966144,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,194,119,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193364,GSM1966144,H9 cells differentiated for 36 hours,SRP067036
SRR2978834,RNA-Seq,51,PRJNA305280,SAMN04322832,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468423,not sorted,GSM1966145,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,171,105,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193363,GSM1966145,H9 cells differentiated for 36 hours,SRP067036
SRR2978835,RNA-Seq,51,PRJNA305280,SAMN04322833,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468424,not sorted,GSM1966146,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,142,88,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193362,GSM1966146,H9 cells differentiated for 36 hours,SRP067036
SRR2978836,RNA-Seq,51,PRJNA305280,SAMN04322834,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468425,not sorted,GSM1966147,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,139,88,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193361,GSM1966147,H9 cells differentiated for 36 hours,SRP067036
